node_id,degree,neighbours
27446,20,572 9091 25259 14571 27147 21645 21643 19308 24002 22230 27160 27397 27409 27659 27661 27670 27673 27684 27685 32174
27447,11,20297 7910 16208 20523 27398 27426 27391 27438 27443 27452 27693
27448,13,14966 24742 19308 27350 22397 8243 27434 9477 27334 27367 27444 27691 29197
27449,28,6580 6408 23549 9751 6868 17549 7251 1209 27376 23840 12536 15653 27184 27441 27190 27417 27456 31877 34243 34314 34800 34929 35970 37070 37388 40616 43929 48120
27450,28,10781 22521 970 22877 7842 20826 22757 13855 21866 16652 24300 22229 6723 2051 26700 27339 27454 27468 27706 27713 30674 32890 33358 33758 37237 37499 40185 40992
27451,30,21765 4106 20410 20865 2586 24742 21242 27437 9379 6684 10117 23086 1675 14576 27415 5408 27657 27659 27669 27680 27707 27712 30566 33017 34384 36542 40636 42109 43077 45227
27452,13,10745 8124 4261 22229 7576 27333 27338 27386 27413 27378 27438 27447 27454
27453,16,15612 16103 22513 27147 14511 24726 20523 22230 23502 5408 27334 27401 27369 27439 27455 44372
27454,16,1166 3474 27397 23504 22229 24002 27450 7576 1952 27345 27415 27338 27452 27436 27676 27704
27455,15,14982 27350 18483 20523 26998 22230 27332 5408 27416 27334 27408 27365 27437 27453 27682
27456,28,1208 16944 22282 14496 8829 25011 1209 15595 14444 27376 27228 8828 6862 27449 27419 27169 27604 27656 34852 35257 35756 35757 38281 43288 43864 47703 49108 49554
27457,15,89 4121 2584 15908 7941 6146 6722 24136 23213 27168 6518 5408 27709 40590 49403
27458,26,25089 13001 26930 15535 1771 5581 6712 18899 7977 21715 26363 16154 10153 2755 5823 20589 29561 33248 33809 36170 39180 41537 44481 45722 46527 47611
27459,15,2423 943 10169 20698 13016 27428 25569 20588 16153 23351 11855 22976 5939 47610 48613
27460,25,12572 8091 23677 8124 19510 3683 10628 22808 8842 25313 24741 4533 20419 24002 27399 27388 27462 27464 27468 27664 27671 27673 27683 27702 35898
27461,21,12477 22446 3322 4261 1552 23504 4532 6684 24741 5473 20523 27397 19558 2588 27333 27422 27463 27465 27672 27680 34418
27462,12,6341 23594 21645 23439 21968 6688 22340 27299 27399 27384 27460 27464
27463,21,23012 21238 21242 3884 23145 4261 9170 19308 20597 27397 5473 27398 27385 27461 27465 27474 27670 27679 27684 27701 48821
27464,10,15111 3857 23677 13178 6688 20419 27363 27460 27462 27466
27465,14,23012 16436 12477 21242 20597 5473 27396 27398 27461 27463 27467 27472 30490 37877
27466,16,22791 21645 19510 22447 22340 20725 27181 6688 27338 27464 27473 29994 30491 31092 48820 48822
27467,20,8125 7378 4532 4261 23145 27440 17129 9170 21242 19558 2588 27397 5473 20597 27401 27465 29184 32850 40622 48823
27468,16,24203 26782 22791 3683 27450 23762 27332 27181 24741 27416 25313 27460 27473 30122 37283 40621
27469,23,18170 18801 24587 7379 8626 22405 7821 16042 21946 27152 14366 2079 13629 9527 27165 27184 28116 28417 29400 35300 38641 47215 48039
27470,19,18572 8190 21561 16265 21947 15733 10753 4542 7979 6325 27015 8221 2504 21878 27205 27201 30290 35161 44972
27471,15,26371 17617 7956 22946 6134 885 26903 2430 13286 27433 28420 41001 41369 42391 49229
27472,13,21238 22014 12477 23145 21242 19558 20597 5473 27397 27352 27465 27685 29436
27473,10,77 16103 23010 8124 27160 27399 27356 27466 27468 29631
27474,21,20386 16941 24080 7017 12477 12568 18480 5954 26700 9170 6684 4261 2588 27445 27463 27658 27659 27673 27700 28669 29518
27475,20,13774 22191 6714 2739 17981 16440 12708 5070 1463 20033 19870 18210 7030 2369 30176 31023 31842 33076 38933 42697
27476,17,4308 2419 15193 23538 19068 13815 11960 10862 18651 21219 28130 28422 32419 40525 42295 44136 44234
27477,25,22105 23080 21173 22739 549 22797 20395 27112 25194 91 7945 6644 14790 15797 27186 27223 27478 27480 33871 35951 37239 38713 40112 40616 47936
27478,26,3407 24832 21362 16002 15645 2968 22304 16443 15723 20606 22797 23442 15984 16386 13902 27477 27480 27481 27866 29433 30286 35728 37020 38651 39715 47762
27479,18,11279 13856 13835 2308 6388 4326 10632 7731 6459 25814 27389 8316 27503 29909 36370 41075 45319 47126
27480,22,17770 9900 7923 24296 17141 9339 24301 15645 14790 14496 16372 15797 27418 27223 27478 27477 27725 29336 39714 45998 46046 46097
27481,28,16940 5644 24301 24235 19205 14182 23461 13816 15019 20794 1052 20037 7157 21042 11685 27478 28048 28758 30835 31642 33471 36024 36687 37916 38025 44251 47209 47449
27482,23,2727 26731 27215 23422 6043 13014 3204 23785 9044 557 4832 5543 20012 27232 17020 12829 28766 33012 37307 40577 40663 42131 46311
27483,21,12556 8114 25523 15098 8260 16265 16568 1480 11197 10670 18161 4580 29373 31133 32727 35164 36717 36917 39301 44313 46259
27484,20,22844 4169 21567 22382 1403 10320 137 7851 2424 6644 13542 19122 16214 118 27499 27755 27762 45931 47818 48969
27485,23,8701 25513 12397 10613 24930 23190 15175 8805 15036 3926 8851 21958 14262 25552 117 15066 27724 27756 36898 37397 41293 41895 45830
27486,22,4967 3799 4259 26898 426 18548 6202 24849 10468 7866 3668 13179 27251 2030 2562 27233 27849 30750 30931 37565 37765 48795
27487,23,37978 32968 44173 27051 4286 24150 41073 47304 21630 44406 39215 403 35547 19154 3872 36924 20865 40673 17933 18992 17989 8009 40877
27488,22,9505 23576 4292 17982 7711 18993 22711 13838 25248 20980 10432 28076 28225 30943 31153 31246 36485 38070 39224 40079 40650 49763
27489,30,21619 10109 16005 4041 23340 7074 16964 22990 8983 17855 26854 13750 18028 6757 19916 1190 28077 28226 31131 31247 32552 36156 36296 38148 40078 40507 40703 40824 43867 49669
27490,21,4723 18832 9571 4104 9070 23876 17508 9044 14324 19116 17147 14649 23750 8566 15026 18167 27492 29965 41707 42097 48562
27491,22,14185 1431 8010 18173 3672 18833 13975 8581 18760 18675 17874 14595 18913 4724 16988 13464 27493 28766 31753 37296 37662 37902
27492,17,973 22743 20043 5116 18832 12740 18598 83 19249 13091 14324 12549 15026 27490 27494 37725 46386
27493,16,10742 12147 14836 21162 1431 17775 25054 12739 18913 9068 11912 14274 16988 27491 27495 39121
27494,21,8182 23750 7138 13589 12550 27058 12740 83 17147 26503 21615 17508 13091 25052 18167 27492 27792 37901 37949 38236 38967
27495,25,3502 19684 17628 18311 18760 16858 17522 19595 8581 14172 8911 9068 17775 18913 16988 27493 27793 34803 36092 36521 37065 37291 37300 47549 47595
27496,26,17994 2992 23803 14155 17897 486 7103 7335 27540 27573 27599 27603 27688 27852 28083 28112 30866 31007 31728 31931 31967 32112 38490 40664 45802 48483
27497,25,19323 18967 20111 10094 9158 4819 1151 6277 19261 19760 12501 14343 27541 27574 31004 31942 32113 32206 32608 34371 38566 39937 40665 48482 48484
27498,32,20471 17723 219 9538 4384 18704 14147 14165 22466 17542 8482 12008 340 12057 20422 20374 27499 27755 27810 28048 28090 29220 29279 30328 30809 32151 35112 36680 37476 38546 49071 49778
27499,30,22221 1470 19136 27484 19333 17786 10623 14149 14265 14418 199 194 20065 17542 20378 27498 27501 27716 27762 27792 27808 27812 27999 29592 31104 35354 39223 39423 45425 45913
27500,28,23182 228 9484 15733 260 22467 4029 1004 24600 18171 14903 11912 9157 19485 14185 12054 27502 27795 27813 29496 30268 30746 37476 37709 39908 45912 46507 49777
27501,26,9458 20372 9427 15969 1473 18156 9469 8048 379 4717 17797 10320 14418 259 20378 27499 27777 30269 36091 37974 44026 45881 47854 48427 48662 48798
27502,26,9175 207 3331 55 15071 25167 4029 14172 14262 14903 20405 9157 11976 20375 260 27500 27687 27719 27723 27809 27815 34079 35951 38712 39925 44027
27503,10,841 3067 20462 14451 3552 23399 27479 8316 14737 27524
27504,19,4979 18355 12131 1958 3981 7404 6801 22870 11487 17132 27507 27509 27834 27840 29342 38404 40650 42262 47299
27505,26,19037 15685 16980 13232 12089 19618 11931 16944 25635 6358 20936 7400 27508 27717 27832 27835 27841 28774 28933 29181 30243 30642 39306 40651 41293 48925
27506,24,18614 21913 16019 3480 6619 11445 15618 26845 5894 17131 2772 17132 6801 25032 8871 27507 27509 27510 27831 27847 29968 32839 37881 40277
27507,20,13799 3459 18614 15479 13932 18288 24243 2767 24598 7398 27504 21625 27506 27509 27842 30042 30899 31280 35040 47578
27508,15,10779 5185 2590 6417 27505 7046 27717 27832 28072 30043 30654 30883 30989 31022 40078
27509,21,19079 26845 21896 1655 2477 8869 6801 27504 8871 27506 27507 27510 27831 27834 27836 27840 27842 27847 30296 32082 38772
27510,12,20459 15632 22893 16969 2772 27509 27506 27845 28452 30417 37714 38338
27511,21,39714 19266 8409 35013 39865 12065 37288 6716 3393 7923 14222 30001 39850 27838 22517 27728 40719 43783 46053 48127 49100
27512,31,24862 8162 22467 23407 15827 3255 9409 19338 24217 24575 7482 24868 24621 12601 9065 12512 27513 29101 29903 31871 33751 34755 35066 35544 35713 35789 36210 36614 42513 49038 49437
27513,19,24620 24508 16155 18486 12338 22678 5523 13096 4301 362 16867 9128 27512 7255 33049 34948 40137 45627 46292
27514,23,17630 27312 8271 14059 23574 21669 9262 1157 23215 18723 4820 18789 2038 10075 6249 27882 34596 42598 43185 43967 46971 47479 49824
27515,22,25432 3785 22884 26930 23410 16524 3424 13661 24294 24087 19247 17973 6953 6927 5974 6127 27616 30109 31564 40140 46151 46810
27516,25,8807 13204 24813 9919 15020 2557 7444 14600 12916 2648 5842 1885 587 25882 4860 4328 28328 29507 30626 32748 33737 38449 41736 42279 45442
27517,25,9278 24743 16937 11438 1516 1015 15618 13527 25014 8589 3307 21937 24508 6662 3011 28608 28993 29461 32980 37845 40083 40531 43798 48137 48732
27518,29,10299 9518 2253 24914 8891 9784 18892 11865 3622 5757 19865 27849 27868 28130 28316 28754 28817 29316 30015 31383 33179 34033 34169 36848 38088 38177 39039 40993 42365
27519,24,19829 3851 19139 21510 4624 18069 73 2439 4149 11908 10302 22884 13661 25741 6341 27240 28182 29278 36282 37184 37305 40659 40665 44680
27520,20,18252 10296 7600 9137 6263 4067 14291 27526 27856 27864 27876 29170 30957 31915 37109 39351 39361 39362 46018 48447
27521,19,14218 20341 11565 25616 24664 5171 8849 11911 334 2190 342 27859 27865 28119 30629 31754 31900 39201 47623
27522,28,25857 14125 23758 6422 12558 2188 2893 10351 18176 24663 333 5625 341 27860 29695 29962 30105 30465 30616 31740 31743 31759 31777 31894 31901 32048 41758 42555
27523,17,15978 5516 4569 13444 24259 31790 16650 6466 32809 32811 27855 3208 40909 32033 29448 28120 41277
27524,12,12459 20302 13376 10896 27294 10957 7869 8316 27503 39658 44754 46263
27525,25,25616 10091 8263 14300 13184 27247 17591 8693 11999 20034 6127 8223 7702 17603 22269 9152 31593 31803 37853 37922 39220 39494 39914 47811 49283
27526,20,16756 25685 14257 7103 19173 7615 14170 7637 21027 27520 19804 6246 27852 27876 31045 32044 32077 32106 33242 36906
27527,19,7208 5015 19968 18695 20850 1290 3748 19259 1441 3087 858 31637 33337 33347 33397 38476 42496 45073 49632
27528,23,14514 21410 18529 19118 660 5345 16744 20452 5206 24549 4397 25831 18227 19586 26763 22825 28024 28342 33232 33458 34504 35391 37793
27529,14,8497 17309 13746 29760 32949 27764 160 28127 27747 28135 27869 37733 38713 41233
27530,29,206 27523 15934 7564 14740 27246 118 13745 320 1470 307 14113 19541 161 9156 13272 27533 27726 27736 27744 27746 27806 27827 27867 27875 28117 28128 31790 39189
27531,21,22508 8108 18047 9080 4910 9536 19740 9716 24192 17767 19759 27540 32609 33906 35411 35981 37412 37505 41903 42912 45866
27532,26,3623 3566 5880 26435 22532 12293 6006 9803 229 14194 21012 3009 27541 28249 30524 32806 33905 35241 35982 37585 38698 38797 40051 42479 45580 46611
27533,19,9487 23664 13901 9585 19998 251 5442 14113 27246 27530 27742 27765 27870 27874 35824 36616 39895 42531 46029
27534,28,14359 639 24753 7526 6092 10298 26686 8463 26577 18965 1017 3514 15684 22270 7781 19088 28025 29312 32983 37826 37871 38131 38579 39876 43924 44431 45235 46364
27535,20,10930 10015 12457 1694 7801 5496 19541 11684 17794 23837 18281 21620 27555 28274 28538 30257 32418 33503 44836 45523
27536,19,3600 1466 26624 3885 9898 16265 12458 18307 24283 21057 7007 4189 25552 12241 27253 34054 34314 34958 44260
27537,27,7965 4583 17902 4434 9983 17935 18327 12950 7765 17157 17617 2344 13630 8297 182 19517 28550 31803 35437 37432 38125 38403 39621 39939 42491 43965 47317
27538,27,15115 4311 15958 196 9857 23940 22131 11502 2098 27087 12046 14129 24521 16199 19787 17642 31713 31903 32192 33915 36452 38985 39650 39712 39724 45996 47888
27539,15,5393 26750 5392 3097 19819 4757 15335 9652 27249 27595 30835 35854 37448 43203 44635
27540,22,16143 27496 20053 18187 19494 8272 11805 12502 12427 3681 27531 4910 23963 27088 18742 11460 27573 30186 34370 41040 49113 49955
27541,28,5139 17603 12294 5207 21165 6398 27497 3769 25810 27532 11461 26615 7471 18741 4186 27089 27574 28209 30185 30187 30492 31931 32806 34371 37562 37585 38940 40051
27542,24,9639 13688 6291 9360 1835 16976 6977 19289 11913 20318 27919 28106 28283 29266 29375 32035 33564 33673 35965 37261 37575 38419 41637 49819
27543,20,11765 14266 10632 20337 7701 6310 7769 4746 23888 28732 31061 31235 32413 32426 32526 33179 38116 45492 48744 49833
27544,27,11345 20101 26766 3726 25348 4194 22236 8971 1547 23584 13839 7979 22503 27143 24561 14306 28645 28957 29593 31846 31979 31985 32102 34166 34176 34553 35091
27545,15,16626 21002 23885 9942 26162 22073 7542 27334 10159 7729 22351 20673 30032 43327 45942
27546,21,17147 9709 24715 22118 24120 6465 15166 17867 16639 7709 29527 29858 30159 30211 30497 30834 31920 34318 36099 42682 43326
27547,22,10487 6533 11828 4357 21745 14646 16906 21807 18136 175 21410 14131 9303 19831 28304 28320 29443 30964 31452 34115 39760 44035
27548,15,2156 22639 19402 3147 25515 19538 26006 6285 27883 29773 29930 30322 33131 35553 44459
27549,16,8496 15107 931 22433 26309 3468 7842 16592 2035 25512 29779 29842 30298 31678 37029 48707
27550,18,21478 1157 5848 3469 16287 20490 6422 23574 9235 30344 30555 30969 31040 31724 35745 36949 39579 42280
27551,17,6329 16122 23039 6167 19857 17864 27287 28770 29637 30503 30559 30693 30970 40747 42553 44871 48708
27552,23,15755 21850 23723 3477 9315 14843 4846 15155 10013 23423 6014 23247 11659 22933 6022 4477 29627 31581 33358 33596 35553 38516 39382
27553,12,1828 9003 13094 12018 8588 27340 13433 20763 13853 10999 27863 42647
27554,20,13827 26578 13815 11865 8985 4314 3552 8534 16369 29234 32087 35249 35568 38004 39096 41081 41298 44804 45741 46417
27555,14,27535 8937 37452 28743 19047 9672 46523 39619 49446 46733 31289 27560 22241 49485
27556,32,17553 20319 12341 9467 16648 92 1515 7414 335 20391 13588 10314 27555 12322 19385 14161 27560 27751 28744 29230 31083 31289 32233 32837 36913 36915 37061 39619 41759 45177 46336 46732
27557,24,11009 5850 20284 18813 683 10374 14097 2530 3470 15208 26648 5503 14536 3345 27885 28826 31572 34194 37858 41363 42299 44221 44334 44430
27558,14,394 22557 6264 9048 24470 3669 12607 12883 30960 32085 32239 32988 36517 43001
27559,14,3743 14130 6236 3657 22630 21167 6662 5490 31300 34533 37661 38893 49684 49808
27560,20,16212 7658 27087 14493 8011 305 27556 27555 27731 27736 27739 27741 27758 27763 27765 28876 32055 38193 39483 42526
27561,14,17269 7703 14444 19354 27253 5098 274 19233 27730 28145 31107 34598 38221 39575
27562,13,27096 14789 9768 7116 12361 1269 14762 26334 20999 19790 8668 30967 31033
27563,25,12814 20647 26829 24540 8605 18183 23645 27305 16974 19520 9679 1025 3176 10830 5504 3287 29913 31765 33530 38811 43816 44872 45659 46204 48952
27564,15,22288 23737 19561 10840 2631 2659 24246 2943 10580 1026 35764 39488 45231 48951 49540
27565,20,17960 11440 9045 5606 16185 11685 25426 19873 9047 22226 832 19783 11786 25172 22293 1313 33369 34772 37509 43878
27566,11,12919 11192 8562 17364 12181 21741 23620 2647 9875 3587 28480
27567,24,24916 25420 4491 21205 3442 1835 20531 16885 14953 19655 11913 9469 18299 8874 14478 3363 30662 31633 32546 36689 37996 45443 47497 48750
27568,27,13496 12995 11990 15604 20908 21456 388 4039 12003 7248 15888 11981 11952 11160 7025 555 29201 31949 33521 36668 36940 37219 37812 42319 42602 45981 49165
27569,21,18213 11604 1067 21368 26054 4602 21278 9146 12166 3831 3051 15561 32482 32642 32669 41742 44120 47638 48910 49976 49989
27570,25,6712 23479 26905 12111 10462 19711 3837 9186 18827 26798 1751 10847 1776 13960 13808 13075 32449 35132 38126 39056 39216 42124 42665 44785 48306
27571,14,22983 7076 15440 15497 11771 19389 26599 18688 3616 27928 33355 43131 43810 49219
27572,5,14040 13793 19427 3756 9087
27573,22,11585 21706 17994 2955 19494 14127 6006 27540 12413 11805 8990 6366 17897 27496 19172 19772 28173 33132 34845 45804 46018 48725
27574,25,22446 372 15809 26327 2400 17995 27541 18622 1151 10087 6942 4355 27497 17898 27602 31052 31915 33294 35861 36700 36702 36773 36832 39362 45516
27575,23,18142 2528 5990 22141 5487 22936 24799 2767 18807 11589 19890 24748 27577 28930 31003 33054 33376 34650 37783 39089 44232 45279 46925
27576,20,8514 16434 7840 2077 4902 1429 21767 4858 19090 20295 25113 27948 28630 30043 32207 37094 38095 41277 48454 48505
27577,20,7739 19134 25419 5114 27575 21732 24987 3150 6080 1407 23353 7671 24330 34233 35299 36332 37416 45845 46954 47030
27578,19,8502 14261 12739 24954 26094 18748 24988 6008 14300 4343 14448 18344 16269 9559 5754 33841 34842 37844 47031
27579,24,22971 5035 23654 13386 5516 23267 18030 21871 26675 23910 17649 2205 22631 1878 29017 31862 32330 32908 37678 42393 44054 44514 44794 49696
27580,23,21701 6344 18331 24900 17634 17642 10512 14289 3686 5118 4621 28629 28764 29173 32055 34248 36452 36932 38697 38985 41822 45874 47635
27581,27,3070 4310 16047 12979 18238 16567 18403 2764 18605 482 3191 998 9765 18419 19169 27603 27955 28243 28483 31168 32887 33071 33367 33596 36089 37646 43599
27582,25,11723 16783 520 6323 18874 17572 26805 1078 13447 5337 23151 16604 16423 2648 18318 28216 29885 31117 33352 33770 41571 43251 43863 45189 46697
27583,28,7967 22765 15425 3467 4113 1798 15306 25249 8885 15965 19145 14622 13731 18405 7492 13395 28149 29018 29712 30278 30450 30451 30664 32548 35831 36085 46395 47118
27584,21,13911 23361 25963 1504 26267 5186 3563 22976 6069 23924 5761 3651 28620 28728 36169 36369 39271 41536 42737 44282 44307
27585,23,22404 25532 3068 18151 26199 23135 17222 2650 14613 10034 17344 10129 26336 26882 23652 22909 32616 34833 35238 35467 41662 48833 48942
27586,22,8149 22612 17882 20632 26801 16666 10865 7137 23567 18098 17041 8216 17343 24748 7150 18807 27627 32893 34997 37954 47072 47338
